ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
1308,HH106070,01/04/2002 10:23:00 AM,003XX N KENTON  AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1113,011,,25,01A,1145691,1901939,2002,10/31/2014 03:20:56 PM,41.886913682,-87.740441116,"(41.886913682, -87.740441116)"
1307,HH106070,01/04/2002 10:23:00 AM,003XX N KENTON  AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1113,011,,25,01A,1145691,1901939,2002,10/31/2014 03:20:56 PM,41.886913682,-87.740441116,"(41.886913682, -87.740441116)"
1320,HH105486,01/03/2002 07:00:00 PM,069XX S MAY STREET,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0733,007,,68,01A,1169884,1858970,2002,08/25/2009 02:50:36 PM,41.768509537,-87.652847817,"(41.768509537, -87.652847817)"
1306,G777096,01/03/2002 06:14:00 PM,021XX N MAPLEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1431,014,1,22,01A,1159000,1914325,2002,08/25/2009 02:50:36 PM,41.920639149,-87.691226188,"(41.920639149, -87.691226188)"
1305,HH104274,01/03/2002 12:54:00 PM,123XX S HALSTED STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0523,005,,53,01A,1173264,1823201,2002,08/25/2009 02:50:36 PM,41.670280267,-87.641512067,"(41.670280267, -87.641512067)"
1304,HH103827,01/03/2002 12:17:00 AM,004XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,CHA ELEVATOR,false,false,1823,018,27,8,01A,1173213,1905687,2002,10/31/2014 03:20:56 PM,41.896632139,-87.639261847,"(41.896632139, -87.639261847)"
1303,HH103645,01/03/2002 12:15:00 AM,042XX W 25 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1013,010,,30,01A,1148363,1887004,2002,08/25/2009 02:50:36 PM,41.845879165,-87.731013524,"(41.845879165, -87.731013524)"
1302,HH103319,01/02/2002 08:50:00 PM,011XX N KEYSTONE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1111,011,27,23,01A,1149138,1907257,2002,08/25/2009 02:50:36 PM,41.901440784,-87.727644817,"(41.901440784, -87.727644817)"
1301,HH101153,01/01/2002 05:25:00 PM,059XX S PRINCETON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0711,007,20,68,01A,1175265,1865520,2002,08/25/2009 02:50:36 PM,41.786364937,-87.632928338,"(41.786364937, -87.632928338)"
1298,G778915,12/31/2001 11:30:00 AM,083XX S MARQUETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0423,004,7,46,01A,1195579,1849993,2001,08/25/2009 02:50:36 PM,41.743279524,-87.558960661,"(41.743279524, -87.558960661)"
1296,G777990,12/30/2001 07:05:00 PM,081XX S PAULINA AV,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0614,006,,71,01A,1166395,1850358,2001,08/25/2009 02:50:36 PM,41.744952055,-87.665881642,"(41.744952055, -87.665881642)"
1295,G777021,12/30/2001 02:52:00 AM,050XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0911,009,14,63,01A,1158599,1871102,2001,08/25/2009 02:50:36 PM,41.802039004,-87.693882377,"(41.802039004, -87.693882377)"
1294,G777020,12/30/2001 02:33:00 AM,011XX W 19 ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1233,012,,31,01A,1168850,1891023,2001,08/25/2009 02:50:36 PM,41.856488759,-87.655711503,"(41.856488759, -87.655711503)"
1299,G776686,12/28/2001 09:00:00 PM,058XX S WOLCOTT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0715,007,15,67,01A,1164639,1866190,2001,08/25/2009 02:50:36 PM,41.78843443,-87.671869789,"(41.78843443, -87.671869789)"
1300,G773995,12/28/2001 01:01:00 PM,035XX S STATE STREET,0110,HOMICIDE,FIRST DEGREE MURDER,CHA APARTMENT,false,false,0211,002,,35,01A,1176838,1881360,2001,08/25/2009 02:50:36 PM,41.829796036,-87.626683427,"(41.829796036, -87.626683427)"
1291,G773359,12/28/2001 03:00:00 AM,025XX S ST LOUIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1024,010,22,30,01A,1153398,1886972,2001,08/25/2009 02:50:36 PM,41.845692965,-87.712536184,"(41.845692965, -87.712536184)"
1292,G773254,12/28/2001 12:15:00 AM,057XX W MADISON STREET,0110,HOMICIDE,FIRST DEGREE MURDER,CLUB,false,false,1513,015,,25,01A,1137901,1899471,2001,08/25/2009 02:50:36 PM,41.8802853,-87.769108113,"(41.8802853, -87.769108113)"
1293,G770219,12/26/2001 11:35:00 AM,045XX N CLARENDON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,2313,019,46,3,01A,1170063,1930105,2001,08/25/2009 02:50:36 PM,41.963705611,-87.650116531,"(41.963705611, -87.650116531)"
1290,G768259,12/24/2001 07:00:00 PM,025XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2113,001,3,33,01A,1176668,1887499,2001,08/25/2009 02:50:36 PM,41.846645761,-87.62712196,"(41.846645761, -87.62712196)"
1289,G768259,12/24/2001 07:00:00 PM,025XX S STATE STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2113,001,,33,01A,1176668,1887499,2001,08/25/2009 02:50:36 PM,41.846645761,-87.62712196,"(41.846645761, -87.62712196)"
1288,G765929,12/23/2001 01:25:00 PM,075XX S HALSTED STREET,0110,HOMICIDE,FIRST DEGREE MURDER,CHURCH PROPERTY,true,true,0621,006,,68,01A,1172308,1855035,2001,08/25/2009 02:50:36 PM,41.757658443,-87.64407826,"(41.757658443, -87.64407826)"
1287,G763171,12/22/2001 04:00:00 AM,022XX W 23 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1034,010,,31,01A,1161960,1888667,2001,08/25/2009 02:50:36 PM,41.850170085,-87.6810671,"(41.850170085, -87.6810671)"
1286,G7620241,12/22/2001 01:55:00 AM,045XX N BEACON STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,2311,019,,3,01A,1166308,1930337,2001,08/25/2009 02:50:36 PM,41.964423558,-87.663915727,"(41.964423558, -87.663915727)"
1285,G760476,12/20/2001 06:59:00 PM,029XX E 89 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0423,004,,46,01A,1197097,1846556,2001,08/25/2009 02:50:36 PM,41.733810505,-87.553512862,"(41.733810505, -87.553512862)"
1284,G759800,12/20/2001 01:15:00 PM,097XX S AVENUE J,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,0432,004,10,52,01A,1202410,1841300,2001,11/24/2010 08:54:04 AM,41.719253917,-87.534227854,"(41.719253917, -87.534227854)"
1282,G755943,12/20/2001 11:52:00 AM,045XX S FEDERAL STREET,0110,HOMICIDE,FIRST DEGREE MURDER,CHA STAIRWELL,false,false,0221,002,,38,01A,1176490,1874939,2001,08/25/2009 02:50:36 PM,41.812184109,-87.628153577,"(41.812184109, -87.628153577)"
1283,G759170,12/20/2001 04:30:00 AM,012XX W GRANVILLE  AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2433,024,,77,01A,1167002,1941280,2001,08/25/2009 02:50:36 PM,41.99443656,-87.661048316,"(41.99443656, -87.661048316)"
1281,G759169,12/20/2001 12:45:00 AM,071XX S GREEN STREET,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0733,007,,68,01A,1171914,1857371,2001,08/25/2009 02:50:36 PM,41.764077372,-87.645453758,"(41.764077372, -87.645453758)"
1280,G757106,12/18/2001 11:55:00 PM,017XX E 86TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0412,004,8,45,01A,1189130,1847923,2001,08/25/2009 02:50:36 PM,41.737756066,-87.582655901,"(41.737756066, -87.582655901)"
1297,G740056,12/18/2001 09:59:00 PM,039XX W BELMONT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2523,025,31,21,01A,1150044,1920959,2001,08/25/2009 02:50:36 PM,41.93902272,-87.723959327,"(41.93902272, -87.723959327)"
1279,G754527,12/17/2001 06:30:00 PM,061XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0311,003,20,40,01A,1179940,1864142,2001,08/25/2009 02:50:36 PM,41.782477789,-87.615829705,"(41.782477789, -87.615829705)"
1278,G705038,12/17/2001 09:09:00 AM,029XX W FLETCHER STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1411,014,,21,01A,1156060,1920756,2001,08/25/2009 02:50:36 PM,41.938346196,-87.701854356,"(41.938346196, -87.701854356)"
1276,G751124,12/16/2001 04:20:00 AM,061XX S FRANCISCO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0823,008,15,66,01A,1158133,1864027,2001,08/25/2009 02:50:36 PM,41.782633731,-87.695783821,"(41.782633731, -87.695783821)"
1277,G750779,12/15/2001 10:10:00 PM,049XX W RICE ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,1531,015,37,25,01A,1143169,1905244,2001,08/25/2009 02:50:36 PM,41.896030434,-87.74962013,"(41.896030434, -87.74962013)"
1274,G351558,12/15/2001 11:00:00 AM,015XX N KEDZIE  AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,1422,014,,23,01A,1154695,1910356,2001,08/25/2009 02:50:36 PM,41.909835241,-87.70715017,"(41.909835241, -87.70715017)"
1275,G749305,12/15/2001 03:21:00 AM,012XX N PARKSIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2531,025,29,25,01A,1138405,1907813,2001,08/25/2009 02:50:36 PM,41.903167691,-87.767055295,"(41.903167691, -87.767055295)"
1273,G746173,12/13/2001 06:30:00 PM,067XX S EAST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0332,003,5,43,01A,1188745,1860278,2001,08/25/2009 02:50:36 PM,41.771668513,-87.583671994,"(41.771668513, -87.583671994)"
1272,G744930,12/13/2001 08:35:00 AM,071XX S VINCENNES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,0731,007,6,69,01A,1176560,1857648,2001,08/25/2009 02:50:36 PM,41.764734274,-87.628416822,"(41.764734274, -87.628416822)"
1271,G744856,12/13/2001 05:45:00 AM,084XX S MUSKEGON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,0423,004,10,46,01A,1196665,1849339,2001,08/25/2009 02:50:36 PM,41.741458011,-87.555003259,"(41.741458011, -87.555003259)"
1270,G740460,12/11/2001 09:30:00 AM,021XX E 95 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,true,false,0431,004,,51,01A,1191894,1842348,2001,08/25/2009 02:50:36 PM,41.72239113,-87.572709992,"(41.72239113, -87.572709992)"
1269,G740114,12/10/2001 10:22:00 PM,090XX S KINGSTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0423,004,7,48,01A,1194682,1845754,2001,08/25/2009 02:50:36 PM,41.73166945,-87.562386385,"(41.73166945, -87.562386385)"
1267,G735183,12/09/2001 11:10:00 AM,113XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,true,0531,005,9,49,01A,1178777,1829687,2001,08/25/2009 02:50:36 PM,41.687955599,-87.621138873,"(41.687955599, -87.621138873)"
1268,G736592,12/09/2001 02:30:00 AM,046XX N KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,TAVERN,false,false,1713,017,33,14,01A,1154253,1930564,2001,08/25/2009 02:50:36 PM,41.965296347,-87.708232594,"(41.965296347, -87.708232594)"
1266,G734740,12/08/2001 03:30:00 AM,024XX S BLUE ISLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1034,010,25,31,01A,1162753,1887693,2001,08/25/2009 02:50:36 PM,41.847480765,-87.67818393,"(41.847480765, -87.67818393)"
1265,G734147,12/07/2001 09:00:00 PM,008XX W KINZIE ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,true,false,1212,012,27,28,01A,1170636,1902856,2001,10/31/2014 03:20:56 PM,41.888920512,-87.648809606,"(41.888920512, -87.648809606)"
1262,G729640,12/05/2001 08:30:00 PM,030XX W 45TH STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0912,009,,58,01A,1156746,1874690,2001,08/25/2009 02:50:36 PM,41.811922582,-87.700581252,"(41.811922582, -87.700581252)"
1261,G729426,12/05/2001 05:00:00 PM,087XX S MARQUETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0423,004,7,46,01A,1195724,1847779,2001,08/25/2009 02:50:36 PM,41.737200546,-87.558502424,"(41.737200546, -87.558502424)"
1264,G730689,12/05/2001 08:22:00 AM,079XX S MERRILL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0414,004,8,46,01A,1191865,1852977,2001,08/25/2009 02:50:36 PM,41.751558787,-87.572472022,"(41.751558787, -87.572472022)"
1260,G726109,12/04/2001 09:00:00 PM,013XX N ROCKWELL STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1423,014,,24,01A,1158786,1908816,2001,08/25/2009 02:50:36 PM,41.905526419,-87.692163784,"(41.905526419, -87.692163784)"
1259,G725229,12/03/2001 06:30:00 PM,008XX N MAYFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1511,015,29,25,01A,1137029,1905053,2001,10/31/2014 03:20:56 PM,41.895618721,-87.772176016,"(41.895618721, -87.772176016)"
1258,G723559,12/02/2001 09:40:00 PM,035XX W BELMONT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,true,1732,017,35,21,01A,1152079,1921088,2001,08/25/2009 02:50:36 PM,41.939336767,-87.716476711,"(41.939336767, -87.716476711)"
1263,G723360,12/02/2001 07:00:00 PM,023XX N CAMPBELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,BASEMENT,true,false,1431,014,1,22,01A,1159458,1915481,2001,08/25/2009 02:50:36 PM,41.923801874,-87.689511511,"(41.923801874, -87.689511511)"
1257,G723106,12/02/2001 09:00:00 AM,007XX W 88 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2223,022,,71,01A,1172531,1846489,2001,10/31/2014 03:20:56 PM,41.734202195,-87.643512079,"(41.734202195, -87.643512079)"
1253,G722334,12/02/2001 06:30:00 AM,044XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0221,002,3,38,01A,1176971,1875717,2001,08/25/2009 02:50:36 PM,41.814308166,-87.626365813,"(41.814308166, -87.626365813)"
1256,G708133,12/02/2001 06:08:00 AM,037XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0211,002,3,35,01A,1177299,1880326,2001,08/25/2009 02:50:36 PM,41.826948239,-87.625023315,"(41.826948239, -87.625023315)"
1255,G721854,12/01/2001 10:20:00 PM,076XX N SHERIDAN RD,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,true,true,2422,024,49,1,01A,1165515,1950746,2001,08/25/2009 02:50:36 PM,42.020443343,-87.666246824,"(42.020443343, -87.666246824)"
1254,G720495,12/01/2001 09:55:00 AM,116XX S LAFAYETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0522,005,34,53,01A,1178051,1827407,2001,08/25/2009 02:50:36 PM,41.68171538,-87.623865417,"(41.68171538, -87.623865417)"
1252,G720039,12/01/2001 12:27:00 AM,009XX N HUDSON ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA HALLWAY,true,true,1823,018,,8,01A,1173043,1906683,2001,10/31/2014 03:20:56 PM,41.899368991,-87.639856654,"(41.899368991, -87.639856654)"
1250,G719922,11/30/2001 11:20:00 PM,017XX W 19 ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1223,012,,31,01A,1165113,1890827,2001,08/25/2009 02:50:36 PM,41.856031027,-87.669433789,"(41.856031027, -87.669433789)"
1249,G719550,11/30/2001 09:30:00 PM,004XX N DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,1123,011,27,23,01A,1152672,1902952,2001,10/31/2014 03:20:56 PM,41.889558239,-87.714777983,"(41.889558239, -87.714777983)"
1248,G719468,11/30/2001 09:30:00 PM,079XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,true,false,0623,006,6,44,01A,1177705,1852321,2001,08/25/2009 02:50:36 PM,41.750090552,-87.62438101,"(41.750090552, -87.62438101)"
1251,G719667,11/30/2001 09:05:00 PM,001XX N MAYFIELD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1512,015,29,25,01A,1137181,1900371,2001,10/31/2014 03:20:56 PM,41.882767978,-87.771730292,"(41.882767978, -87.771730292)"
1247,G718132,11/29/2001 09:00:00 AM,074XX S KIMBARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0324,003,5,43,01A,1186122,1856099,2001,08/25/2009 02:50:36 PM,41.760263294,-87.593418687,"(41.760263294, -87.593418687)"
1246,G713323,11/28/2001 01:45:00 AM,038XX W WASHINGTON BV,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1122,011,,26,01A,1150992,1900188,2001,08/25/2009 02:50:36 PM,41.882006597,-87.721020125,"(41.882006597, -87.721020125)"
1245,G711052,11/26/2001 10:18:00 PM,046XX S ROCKWELL STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0912,009,,58,01A,1159782,1873490,2001,08/25/2009 02:50:36 PM,41.808567749,-87.689478205,"(41.808567749, -87.689478205)"
1244,G709562,11/26/2001 11:45:00 AM,001XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1115,011,28,26,01A,1149123,1899054,2001,10/31/2014 03:20:56 PM,41.878931161,-87.727912506,"(41.878931161, -87.727912506)"
1243,G707351,11/26/2001 10:15:00 AM,024XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1024,010,22,30,01A,1153048,1887586,2001,08/25/2009 02:50:36 PM,41.847384791,-87.713804406,"(41.847384791, -87.713804406)"
1241,G708874,11/25/2001 10:45:00 PM,011XX N KEDVALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,1111,011,37,23,01A,1148461,1907516,2001,11/20/2012 09:16:38 AM,41.902164596,-87.730124841,"(41.902164596, -87.730124841)"
1242,G704510,11/25/2001 09:30:00 PM,021XX N WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1431,014,1,22,01A,1159964,1914558,2001,08/25/2009 02:50:36 PM,41.921258656,-87.687677806,"(41.921258656, -87.687677806)"
1240,G708357,11/25/2001 04:58:00 PM,040XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0912,009,14,58,01A,1158319,1877798,2001,08/25/2009 02:50:36 PM,41.820419398,-87.694726774,"(41.820419398, -87.694726774)"
1239,G707623,11/25/2001 10:20:00 AM,013XX W CARROLL STREET,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1212,012,,28,01A,1167648,1902413,2001,08/25/2009 02:50:36 PM,41.887769773,-87.659795407,"(41.887769773, -87.659795407)"
1238,G706451,11/24/2001 06:30:00 PM,049XX S HALSTED STREET,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,false,false,0921,009,,61,01A,1171772,1871816,2001,08/25/2009 02:50:36 PM,41.803719213,-87.645550721,"(41.803719213, -87.645550721)"
1237,G705434,11/24/2001 01:29:00 PM,018XX W 60TH STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0714,007,,67,01A,1165028,1864927,2001,08/25/2009 02:50:36 PM,41.784960376,-87.670479169,"(41.784960376, -87.670479169)"
1236,G701363,11/23/2001 12:01:00 PM,022XX S DRAKE AVENUE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1024,010,,30,01A,1153010,1888925,2001,08/25/2009 02:50:36 PM,41.851059919,-87.71390842,"(41.851059919, -87.71390842)"
1234,G703238,11/23/2001 08:30:00 AM,112XX S GREEN STREET,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,2233,022,,75,01A,1172703,1830211,2001,08/25/2009 02:50:36 PM,41.689529187,-87.643359816,"(41.689529187, -87.643359816)"
1235,G703238,11/23/2001 08:30:00 AM,112XX S GREEN STREET,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,2233,022,,75,01A,1172703,1830211,2001,08/25/2009 02:50:36 PM,41.689529187,-87.643359816,"(41.689529187, -87.643359816)"
1233,G699263,11/20/2001 09:29:00 PM,006XX S INDEPENDENCE  BV,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,false,false,1133,011,,27,01A,1151400,1897058,2001,10/31/2014 03:20:56 PM,41.873409537,-87.719604128,"(41.873409537, -87.719604128)"
1232,G697694,11/20/2001 09:06:00 AM,022XX S WOLCOTT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1034,010,25,31,01A,1164010,1889250,2001,08/25/2009 02:50:36 PM,41.851726919,-87.673526824,"(41.851726919, -87.673526824)"
1231,G697425,11/20/2001 01:15:00 AM,006XX E 79 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0624,006,,44,01A,1182226,1852737,2001,10/31/2014 03:20:56 PM,41.751128683,-87.607801364,"(41.751128683, -87.607801364)"
1229,G694994,11/18/2001 11:15:00 PM,020XX E 67 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0331,003,,42,01A,1191287,1861590,2001,08/25/2009 02:50:36 PM,41.77520756,-87.574311575,"(41.77520756, -87.574311575)"
1228,G694885,11/18/2001 10:30:00 PM,050XX S HERMITEGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0931,009,,61,01A,1165500,1870912,2001,08/25/2009 02:50:36 PM,41.801373951,-87.668578931,"(41.801373951, -87.668578931)"
1227,G694725,11/18/2001 09:16:00 PM,001XX N KEDZIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1331,012,27,27,01A,1155068,1900665,2001,10/31/2014 03:20:56 PM,41.883234755,-87.706040211,"(41.883234755, -87.706040211)"
1226,G692918,11/17/2001 10:10:00 PM,020XX N KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2525,025,30,20,01A,1148763,1913152,2001,08/25/2009 02:50:36 PM,41.917624503,-87.728869651,"(41.917624503, -87.728869651)"
1198,G691809,11/17/2001 11:35:00 AM,064XX S LOWE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0723,007,16,68,01A,1173185,1862171,2001,08/25/2009 02:50:36 PM,41.777221149,-87.640653561,"(41.777221149, -87.640653561)"
1223,G690715,11/17/2001 05:35:00 AM,014XX W HURON STREET,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,1324,012,,24,01A,1166467,1904745,2001,08/25/2009 02:50:36 PM,41.894194307,-87.664065602,"(41.894194307, -87.664065602)"
1225,G691204,11/17/2001 03:10:00 AM,002XX W 37 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,CHA PARKING LOT,false,false,0925,009,,34,01A,1175210,1880389,2001,10/31/2014 03:20:56 PM,41.827168122,-87.632685558,"(41.827168122, -87.632685558)"
1224,G690868,11/17/2001 02:05:00 AM,001XX S FRANCISCO  AV,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1124,011,,27,01A,1157032,1899433,2001,10/31/2014 03:20:56 PM,41.879814407,-87.698861705,"(41.879814407, -87.698861705)"
1230,G690946,11/17/2001 01:27:00 AM,030XX E 100TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0431,004,10,51,01A,1197923,1839161,2001,08/25/2009 02:50:36 PM,41.713497425,-87.550733155,"(41.713497425, -87.550733155)"
1222,G690295,11/16/2001 07:47:00 PM,007XX W 51 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0934,009,,61,01A,1172127,1871007,2001,10/31/2014 03:20:56 PM,41.80149143,-87.644272548,"(41.80149143, -87.644272548)"
1221,G688481,11/15/2001 08:30:00 PM,047XX S DREXEL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2124,002,,39,01A,1183151,1873987,2001,08/25/2009 02:50:36 PM,41.809419161,-87.603751047,"(41.809419161, -87.603751047)"
1220,G688450,11/15/2001 08:14:00 PM,014XX W 58 STREET,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0713,007,,67,01A,1167572,1866238,2001,08/25/2009 02:50:36 PM,41.788503722,-87.661114182,"(41.788503722, -87.661114182)"
1219,G687062,11/15/2001 09:40:00 AM,017XX W STUEBEN STREET,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,2234,022,,75,01A,1166733,1829380,2001,08/25/2009 02:50:36 PM,41.687377922,-87.665239618,"(41.687377922, -87.665239618)"
1217,G686446,11/14/2001 08:29:00 PM,033XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0924,009,11,60,01A,1171476,1882642,2001,02/03/2011 10:12:12 AM,41.833433309,-87.646318844,"(41.833433309, -87.646318844)"
1216,G686298,11/14/2001 07:15:00 PM,109XX S VERNON  AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0513,005,,49,01A,1181223,1832580,2001,08/25/2009 02:50:36 PM,41.695838549,-87.612095677,"(41.695838549, -87.612095677)"
1214,G684972,11/14/2001 08:00:00 AM,046XX S FRANCISCO  AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0912,009,,58,01A,1157861,1873554,2001,08/25/2009 02:50:36 PM,41.80878265,-87.696522313,"(41.80878265, -87.696522313)"
1215,G684972,11/14/2001 08:00:00 AM,046XX S FRANCISCO  AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0912,009,,58,01A,1157861,1873554,2001,08/25/2009 02:50:36 PM,41.80878265,-87.696522313,"(41.80878265, -87.696522313)"
1218,G390651,11/14/2001 02:15:00 AM,045XX S WOOD STREET,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,0914,009,,61,01A,1165075,1874345,2001,08/25/2009 02:50:36 PM,41.810803514,-87.670040401,"(41.810803514, -87.670040401)"
1212,G684456,11/13/2001 10:45:00 PM,073XX S PHILLIPS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0334,003,7,43,01A,1193884,1856548,2001,08/25/2009 02:50:36 PM,41.761308656,-87.564956611,"(41.761308656, -87.564956611)"
